2012,2013,2014,2015,2016,2017
100,108.28537391567,111.951542811121,115.349250826356,115.03129247135,112.402892665984
100,97.1613381396757,97.8253545800626,94.2303675504497,94.8596839942054,90.1586766836236
100,104.261823650268,103.884548539543,107.914202890903,104.390440165289,106.925834440864
100,97.8000661805815,99.5869418866028,100.810141603624,101.269412019763,103.685003251977
